GEOID,NAME,ABBR,year,index_id,index_label,index_type,category,dimension,index_level,n_members,frac_present,index_score_100
13,Georgia,GA,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,47.308113355886775
15,Hawaii,HI,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,64.81402024905758
16,Idaho,ID,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,83.79542970151955
17,Illinois,IL,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,43.40703695423617
18,Indiana,IN,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,55.7103652252969
19,Iowa,IA,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,70.30060684990589
20,Kansas,KS,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,68.39470112574674
21,Kentucky,KY,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,34.77696781986935
22,Louisiana,LA,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,23.502794663834027
23,Maine,ME,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,44.816687814164986
24,Maryland,MD,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,57.39404216508541
25,Massachusetts,MA,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,39.3238294148529
26,Michigan,MI,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,35.78391357899226
27,Minnesota,MN,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,60.9868539540037
28,Mississippi,MS,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,32.981531048009465
29,Missouri,MO,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,52.21106901291296
30,Montana,MT,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,75.70238042831522
31,Nebraska,NE,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,77.68531374336663
32,Nevada,NV,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,55.118385750499705
33,New Hampshire,NH,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,78.34349446939041
34,New Jersey,NJ,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,49.64404782084123
35,New Mexico,NM,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,26.686943355601276
36,New York,NY,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,18.801458904967664
37,North Carolina,NC,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,47.71307478289882
38,North Dakota,ND,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,74.13465111821158
39,Ohio,OH,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,41.00041371660899
40,Oklahoma,OK,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,50.335206295774064
41,Oregon,OR,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,44.64289684965365
42,Pennsylvania,PA,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,39.27485229220809
44,Rhode Island,RI,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,45.23446094644563
45,South Carolina,SC,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,47.183689957454284
46,South Dakota,SD,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,78.88200252813282
47,Tennessee,TN,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,43.76890352056673
48,Texas,TX,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,57.394407225903336
49,Utah,UT,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,87.74565998141378
50,Vermont,VT,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,55.4834165921954
51,Virginia,VA,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,65.787248632672
53,Washington,WA,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,56.58425854874432
54,West Virginia,WV,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,36.42605745926194
55,Wisconsin,WI,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,73.3616426887787
56,Wyoming,WY,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,75.07930381646197
72,Puerto Rico,PR,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,20.08531251919793
000,United States,USA,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,0.3333333333333333,42.53593433337525
01,Alabama,AL,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,33.51251564381094
02,Alaska,AK,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,54.33232541233463
04,Arizona,AZ,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,58.04709457658894
05,Arkansas,AR,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,15.117466154951737
06,California,CA,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,45.1382241017327
08,Colorado,CO,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,87.94003546548429
09,Connecticut,CT,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,48.235706601375
10,Delaware,DE,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,65.90814250062674
11,District of Columbia,DC,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,70.37135680935438
12,Florida,FL,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,32.707234761879214
13,Georgia,GA,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,53.159084197492945
15,Hawaii,HI,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,65.06508073274314
16,Idaho,ID,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,67.87978817160901
17,Illinois,IL,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,40.96745393316835
18,Indiana,IN,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,45.07242877005172
19,Iowa,IA,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,60.89893070496681
20,Kansas,KS,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,59.41920529842935
21,Kentucky,KY,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,21.607610944415587
22,Louisiana,LA,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,18.19782352509902
23,Maine,ME,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,11.080925709173256
24,Maryland,MD,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,88.95875633338261
25,Massachusetts,MA,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,52.874481541748565
26,Michigan,MI,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,24.381320314355715
27,Minnesota,MN,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,59.10490172884968
28,Mississippi,MS,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,13.591627060863084
29,Missouri,MO,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,33.808503657436745
30,Montana,MT,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,52.23994034298113
31,Nebraska,NE,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,74.00662427296606
32,Nevada,NV,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,75.11845627424678
33,New Hampshire,NH,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,61.8440907264176
34,New Jersey,NJ,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,78.19208134283971
35,New Mexico,NM,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,17.148014699158434
36,New York,NY,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,26.012863820687368
37,North Carolina,NC,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,40.41008267159875
38,North Dakota,ND,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,86.08946560643462
39,Ohio,OH,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,32.593028971319
40,Oklahoma,OK,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,33.62569873880562
41,Oregon,OR,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,35.093955116465956
42,Pennsylvania,PA,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,34.12913608465393
44,Rhode Island,RI,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,45.969325558333274
45,South Carolina,SC,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,31.59721591729989
46,South Dakota,SD,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,67.93664971677484
47,Tennessee,TN,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,25.817599347092226
48,Texas,TX,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,63.23024120858679
49,Utah,UT,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,81.68234152454708
50,Vermont,VT,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,26.95757352487244
51,Virginia,VA,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,74.39670716649577
53,Washington,WA,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,67.57844343176296
54,West Virginia,WV,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,8.46443397830366
55,Wisconsin,WI,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,69.51824654126129
56,Wyoming,WY,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,56.265914919694545
72,Puerto Rico,PR,2024,index_rel_positive_work,Positive Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,0.3333333333333333,0.36306077158262584
000,United States,USA,2024,index_rel_adaparc,ADA-PARC Index (Relative),category_index,NA,relative,category,3,0.6666666666666666,NA
01,Alabama,AL,2024,index_rel_adaparc,ADA-PARC Index (Relative),category_index,NA,relative,category,3,1,29.111441379901237
02,Alaska,AK,2024,index_rel_adaparc,ADA-PARC Index (Relative),category_index,NA,relative,category,3,1,59.95174482824399
04,Arizona,AZ,2024,index_rel_adaparc,ADA-PARC Index (Relative),category_index,NA,relative,category,3,1,52.477307727836425
05,Arkansas,AR,2024,index_rel_adaparc,ADA-PARC Index (Relative),category_index,NA,relative,category,3,1,29.010254882554865
06,California,CA,2024,index_rel_adaparc,ADA-PARC Index (Relative),category_index,NA,relative,category,3,1,56.932443955703434
08,Colorado,CO,2024,index_rel_adaparc,ADA-PARC Index (Relative),category_index,NA,relative,category,3,1,70.34651346886552
09,Connecticut,CT,2024,index_rel_adaparc,ADA-PARC Index (Relative),category_index,NA,relative,category,3,1,53.78050563864637
